"restaurantID","name","address","alias","city","cuisine","insertedAtTimestamp","latitude","longitude","numReviews","phone","rating","zip_code"
"l2mIxUN1Tv_hsxQS7xxrgQ","York and 70th Halal Cart","[{""S"":""70TH And York Ave""},{""S"":""New York, NY 10021""}]","york-and-70th-halal-cart-new-york","New York","indian","2022-03-03 00:39:44.494100","40.7655487","'-73.9546967","10","","4","10021"
"tTOVOkgXehSp4fhzGFbpsA","Cafe Cello","[{""S"":""48 W 46th St""},{""S"":""New York, NY 10036""}]","cafe-cello-new-york-2","New York","korean","2022-03-03 00:44:19.144317","40.75671","'-73.98122","47","'+12127648701","4","10036"
"7ShtxVe1ecYSjbKysm0T_A","Narita Japanese Cuisine","[{""S"":""107-08 70th Rd""},{""S"":""Forest Hills, NY 11375""}]","narita-japanese-cuisine-forest-hills","Forest Hills","japanese","2022-03-03 00:43:19.599378","40.7207696997636","'-73.8455943382979","264","'+17182632999","3","11375"
"GdjbCv2nD_V_MCjk0HAgnw","Jiku Wicked Wings & Korean Grub","[{""S"":""1219 Church Ave""},{""S"":""Brooklyn, NY 11218""}]","jiku-wicked-wings-and-korean-grub-brooklyn-2","Brooklyn","korean","2022-03-03 00:43:56.767640","40.647755","'-73.967833","108","'+17189752259","4.5","11218"
"2HpXUFgnQPxsUYPDXJ8E7g","Bulgogi & Kimchi Street Cart","[{""S"":""49TH St And 6th Ave""},{""S"":""New York, NY 10020""}]","bulgogi-and-kimchi-street-cart-new-york","New York","korean","2022-03-03 00:44:55.631972","40.7592712341372","'-73.9808887692688","32","","3.5","10020"
"0XuJtcq9nMdAWyhJ_fZC-w","Virgin Mary Tacos","[{""S"":""370 E 28th St""},{""S"":""New York, NY 10016""}]","virgin-mary-tacos-new-york","New York","mexican","2022-03-03 00:40:09.375351","40.7400398","'-73.9766541","8","","5","10016"
"FK5RnNOUxxIImPVcAHGM4w","Great Wall Chinese Restaurant","[{""S"":""4100 Park Ave""},{""S"":""Weehawken, NJ 07086""}]","great-wall-chinese-restaurant-weehawken","Weehawken","chinese","2022-03-03 00:39:53.554285","40.7737819079407","'-74.0202113841939","25","'+12018648614","3.5","07086"
"NPnWsPxOpG91GHx74S27Uw","Sottocasa Pizzeria - Harlem","[{""S"":""227 Lenox Ave""},{""S"":""New York, NY 10027""}]","sottocasa-pizzeria-harlem-new-york","New York","italian","2022-03-03 00:41:46.150679","40.8055499","'-73.94746","309","'+16469284870","4.5","10027"
"ZKUsI4jtthwp5kFjGm_5KQ","La Catrina Mexican Bistro","[{""S"":""3803 10th Ave""},{""S"":""New York, NY 10034""}]","la-catrina-mexican-bistro-new-york","New York","mexican","2022-03-03 00:40:21.431375","40.862440586635586","'-73.92034761801882","7","","4.5","10034"
"BbODF2tZuw4xW_RFwMzwRg","Jiangnan Chinese Cuisine","[{""S"":""103 Washington St""},{""S"":""Fl 2""},{""S"":""New York, NY 10006""}]","jiangnan-chinese-cuisine-new-york-4","New York","chinese","2022-03-03 00:39:46.762066","40.7084231394503","'-74.0140241895666","58","'+12129622096","3.5","10006"
"fJN6oV2U2Rat4_JQv7OybA","Ugly Donuts & Corn Dogs - Jackson Heights","[{""S"":""84-06 37th Ave""},{""S"":""Jackson Heights, NY 11372""}]","ugly-donuts-and-corn-dogs-jackson-heights-jackson-heights","Jackson Heights","korean","2022-03-03 00:43:56.783521","40.74988080805751","'-73.88213860776152","15","'+13475060425","4.5","11372"
"tk5cnLJDAlUmX_ZYBGzw1w","Tacos y quesadillas","[{""S"":""1280 Lexington Ave""},{""S"":""New York, NY 10028""}]","tacos-y-quesadillas-new-york-2","New York","mexican","2022-03-03 00:40:10.712846","40.77993","'-73.95546","20","","4.5","10028"
"cqj7o7uZ_jboXL0BqO4YMg","Glaze Teriyaki","[{""S"":""643 Lexington Ave""},{""S"":""New York, NY 10022""}]","glaze-teriyaki-new-york-4","New York","korean","2022-03-03 00:44:35.101063","40.7591909","'-73.9704258","321","'+12129353400","3.5","10022"
"hyveq4QHwx31tKKVZfkPOw","Ippodo Tea","[{""S"":""125 E 39th St""},{""S"":""New York, NY 10016""}]","ippodo-tea-new-york","New York","japanese","2022-03-03 00:42:02.952290","40.7498614","'-73.9777215","224","'+12123700609","4.5","10016"
"PQd4M3cuSgdweWgLgZIslQ","Inatteso Pizzabar","[{""S"":""28 West St""},{""S"":""New York, NY 10004""}]","inatteso-pizzabar-new-york","New York","italian","2022-03-03 00:41:18.062337","40.7056571","'-74.0172056","329","'+12122678000","4","10004"
"XEugUtbw4rRmGr9S1XA-aQ","Alta","[{""S"":""64 W 10th St""},{""S"":""New York, NY 10011""}]","alta-new-york","New York","mexican","2022-03-03 00:40:09.616999","40.7345163811398","'-73.9983369619683","1957","'+12125057777","4","10011"
"xBx9GgsH2Npbcp7foPobQA","Castro's Restaurant","[{""S"":""511 Myrtle Ave""},{""S"":""Brooklyn, NY 11205""}]","castros-restaurant-brooklyn","Brooklyn","mexican","2022-03-03 00:40:24.048952","40.6938559","'-73.964426","288","'+17183990084","3.5","11205"
"QXW-RUQDs1r4VwwY18T4_Q","Seoul","[{""S"":""11 W 32nd St""},{""S"":""New York, NY 10001""}]","seoul-new-york","New York","korean","2022-03-03 00:44:19.364304","40.74761","'-73.98631","12","'+12127369002","4","10001"
"DmTz35KvxO20mH-pJxLNpg","Xi'an Famous Foods","[{""S"":""96 8th Ave""},{""S"":""New York, NY 10011""}]","xian-famous-foods-new-york-40","New York","chinese","2022-03-03 00:39:46.117990","40.740203","'-74.001963","61","'+12127862068","4","10011"
"HiNUBUR1hFwScd_OvVLQAg","La Pecora Bianca","[{""S"":""1133 Broadway""},{""S"":""New York, NY 10010""}]","la-pecora-bianca-new-york","New York","italian","2022-03-03 00:40:35.684161","40.74358","'-73.9892","813","'+12124989696","4","10010"
"1thBGawoqRUHqCfQMZycYQ","S&S Cheesecake","[{""S"":""222 W 238th St""},{""S"":""Bronx, NY 10463""}]","s-and-s-cheesecake-bronx","Bronx","indian","2022-03-03 00:39:38.296229","40.8847182244062","'-73.8995528966188","191","'+17185493888","4.5","10463"
"kd3yCktupzkZXjI6xDSkqA","ORALE MEXICO","[{""S"":""3019 Astoria Blvd""},{""S"":""Astoria, NY 11102""}]","orale-mexico-astoria","Astoria","mexican","2022-03-03 00:40:09.868510","40.7702872","'-73.9183644","17","'+19178327813","5","11102"
"wDURpY2e7gQIaB3FgQbE9A","Layali Latina","[{""S"":""4517 28th Ave""},{""S"":""Astoria, NY 11103""}]","layali-latina-astoria","Astoria","mexican","2022-03-03 00:40:22.900498","40.7635224737774","'-73.908959","15","'+17188061040","4.5","11103"
"1-4W4i1fj9rp0Blrg0Q1zg","Aroma Brazil Restaurant","[{""S"":""75-13 Roosevelt Ave""},{""S"":""Jackson Heights, NY 11372""}]","aroma-brazil-restaurant-jackson-heights","Jackson Heights","korean","2022-03-03 00:44:58.491694","40.7472120454333","'-73.8900118","132","'+17186727662","4.5","11372"
"6S3dRxa8n9L-OzZ-5h-q4Q","Oki Poké & Ramen","[{""S"":""135 E 45th St""},{""S"":""New York, NY 10017""}]","oki-poké-and-ramen-new-york","New York","japanese","2022-03-03 00:43:12.412828","40.7532576637017","'-73.9739739314382","110","'+12129221900","4","10017"
"zUs0dYx8zPKTkFiLdQKf_Q","Punjabi Kabab and Gyro","[{""S"":""108-03 101st Ave""},{""S"":""South Richmond Hill, NY 11419""}]","punjabi-kabab-and-gyro-south-richmond-hill","South Richmond Hill","indian","2022-03-03 00:39:39.249946","40.6874110142563","'-73.835311942224","69","'+17187099919","4","11419"
"I66F8wR77s4v4pX4OUHXEw","Jungo Sushi","[{""S"":""48-11 43rd Ave""},{""S"":""Sunnyside, NY 11104""}]","jungo-sushi-sunnyside","Sunnyside","japanese","2022-03-03 00:43:19.284553","40.74481","'-73.91585","58","'+17187797766","3.5","11104"
"TO9IICJjvcg1QhLVnap9fA","Cent'Anni","[{""S"":""742 Franklin Ave""},{""S"":""Brooklyn, NY 11238""}]","centanni-brooklyn","Brooklyn","italian","2022-03-03 00:41:10.799652","40.6730907423467","'-73.9573492245369","477","'+17189425201","3.5","11238"
"RRwz0t3XcaMCSjTWDy3C9A","Lahori Chilli Restaurant & Sweets","[{""S"":""1026 Coney Island Ave""},{""S"":""Brooklyn, NY 11230""}]","lahori-chilli-restaurant-and-sweets-brooklyn-2","Brooklyn","indian","2022-03-03 00:39:31.653255","40.632522218948175","'-73.96704876288035","99","'+17188591400","3.5","11230"
"AIKjw2QLvVNdha3TciJYzg","Boqueria Soho","[{""S"":""171 Spring St""},{""S"":""New York, NY 10012""}]","boqueria-soho-new-york-2","New York","mexican","2022-03-03 00:40:07.966738","40.724912","'-74.0021299","1131","'+12123434255","4","10012"
"3xTQT7qjZJIxc-eBiFMerQ","1803","[{""S"":""82 Reade St""},{""S"":""New York, NY 10007""}]","1803-new-york","New York","mexican","2022-03-03 00:40:23.037444","40.715498","'-74.007178","614","'+12122673000","4","10007"
"UlDO0B-Km4md4ydftjfvaQ","MÉXology","[{""S"":""28-17 Jackson Ave""},{""S"":""Long Island City, NY 11101""}]","méxology-long-island-city-2","Long Island City","mexican","2022-03-03 00:40:08.560198","40.748981678811695","'-73.93874363738132","13","","4","11101"
"R9jTfyPlnfk23gy8VCCVAg","Shabu Shabu Macoron","[{""S"":""61 Delancey""},{""S"":""New York, NY 10002""}]","shabu-shabu-macoron-new-york","New York","japanese","2022-03-03 00:42:25.567116","40.71909","'-73.99086","76","'+12129255220","4.5","10002"
"EXsorzjQ3y3Oh5-m82lgtg","Bushniwa","[{""S"":""250 Varet St""},{""S"":""Brooklyn, NY 11206""}]","bushniwa-brooklyn","Brooklyn","korean","2022-03-03 00:44:58.165199","40.70397","'-73.93344","233","'+17183868886","4.5","11206"
"2Bg8Jfl2FvH1unmvxNS0dQ","Sik Gaek","[{""S"":""49-11 Roosevelt Ave""},{""S"":""Woodside, NY 11377""}]","sik-gaek-woodside-3","Woodside","korean","2022-03-03 00:43:40.232140","40.743485","'-73.9148356","588","'+17182054555","4","11377"
"MAwtBgCmrY-i_jbmXlDMkw","Peacefood Cafe Downtown","[{""S"":""41 E 11th St""},{""S"":""New York, NY 10003""}]","peacefood-cafe-downtown-new-york","New York","indian","2022-03-03 00:39:38.958624","40.7332670924819","'-73.9929751334153","774","'+12129792288","4","10003"
"DdoubmNfPNRi9xNmcQ64ug","Tsurutontan Udon Noodle Brasserie - Midtown","[{""S"":""64 W 48th St""},{""S"":""New York, NY 10036""}]","tsurutontan-udon-noodle-brasserie-midtown-new-york","New York","japanese","2022-03-03 00:42:03.164121","40.75830659999292","'-73.98080074109362","574","'+12125752282","3.5","10036"
"E3CvO6bRu8Kp0RzDgcvkig","El Malecon Restaurant II","[{""S"":""764 Amsterdam Ave""},{""S"":""New York, NY 10025""}]","el-malecon-restaurant-ii-new-york","New York","mexican","2022-03-03 00:40:31.655822","40.795027","'-73.969917","303","'+12128645648","3.5","10025"
"jf3JRaxUYU93x8LFU-8gkA","GupShup","[{""S"":""115 E18th St""},{""S"":""New York, NY 10003""}]","gupshup-new-york","New York","mexican","2022-03-03 00:40:21.860468","40.7368323318866","'-73.9877132715179","470","'+12125187313","4","10003"
"7Oq1UdUHUGZGH_QI6N-0LQ","Hearth","[{""S"":""403 East 12th St""},{""S"":""New York, NY 10009""}]","hearth-new-york","New York","italian","2022-03-03 00:41:32.749677","40.730006","'-73.983225","758","'+16466021300","4","10009"
"P0OilvtjGnUQgf7hFzEgcg","Mad For Chicken","[{""S"":""617 Grand St""},{""S"":""Brooklyn, NY 11211""}]","mad-for-chicken-brooklyn","Brooklyn","korean","2022-03-03 00:44:12.174821","40.71142","'-73.94751","162","'+19179091353","4.5","11211"
"4CAJ-JvgbzBdoWq1CXtCFw","Umi Sushi","[{""S"":""177-13 Union Tpke""},{""S"":""Fresh Meadows, NY 11366""}]","umi-sushi-fresh-meadows","Fresh Meadows","korean","2022-03-03 00:45:05.328753","40.7261983305216","'-73.790670633316","723","'+17189698298","4.5","11366"
"mfjET1_PrVYbqBQLuqsl3A","Wingstop","[{""S"":""935 8th Ave""},{""S"":""New York, NY 10019""}]","wingstop-new-york-8","New York","korean","2022-03-03 00:45:18.764226","40.76571","'-73.98383","2","'+19725555555","2.5","10019"
"B2X53VuOuLyXe0OsGY-ZzA","La Pecora Bianca","[{""S"":""817 Washington St""},{""S"":""New York, NY 10014""}]","la-pecora-bianca-new-york-8","New York","italian","2022-03-03 00:40:35.715477","40.73959","'-74.00775","3","'+12125093030","5","10014"
"5CuYWr0-cE01HxlBu5Ka6g","Carne Mare","[{""S"":""89 South St""},{""S"":""Pier 17""},{""S"":""New York, NY 10038""}]","carne-mare-new-york-5","New York","italian","2022-03-03 00:40:37.329869","40.70568649199326","'-74.00218961453646","63","'+12122804600","4.5","10038"
"d7Asc4q2ImoPlA_BhfroTQ","Kesté Pizza & Vino","[{""S"":""66 Gold S""},{""S"":""New York, NY 10038""}]","kesté-pizza-and-vino-new-york-5","New York","italian","2022-03-03 00:41:17.564218","40.7093947","'-74.0048977","1466","'+12122431500","4","10038"
"RvSEZkqi-fQ2k2mIARZhOw","Agave Restaurante","[{""S"":""4317 Bergenline Ave""},{""S"":""Union City, NJ 07087""}]","agave-restaurante-union-city","Union City","mexican","2022-03-03 00:40:14.622634","40.7786782042052","'-74.0242675691843","13","'+12018639280","4","07087"
"azOGJ8gBsP4RF2zOJTSwDg","Blend Astoria","[{""S"":""37-17 30th Ave""},{""S"":""Astoria, NY 11103""}]","blend-astoria-astoria","Astoria","mexican","2022-03-03 00:40:10.181148","40.764477","'-73.9157809","778","'+17186066383","3.5","11103"
"7hh2eP4HVkyjtpcqeITk3Q","Ollie's Noodle Shop & Grille","[{""S"":""2705 Broadway""},{""S"":""New York, NY 10025""}]","ollies-noodle-shop-and-grille-new-york","New York","japanese","2022-03-03 00:43:12.595306","40.79942","'-73.96868","185","'+12129323300","3","10025"
"p2zm0HnXZkI2yCAuYLb45g","Thai Market","[{""S"":""960 Amsterdam Ave""},{""S"":""New York, NY 10025""}]","thai-market-new-york","New York","korean","2022-03-03 00:45:05.206292","40.80132","'-73.96529","1044","'+12122804575","4","10025"
"TZto7AjdA337XIw66AOpUw","Scalinatella Restaurant","[{""S"":""201 E 61st St""},{""S"":""New York, NY 10065""}]","scalinatella-restaurant-new-york-3","New York","italian","2022-03-03 00:40:35.404587","40.7627823203802","'-73.9654829353094","285","'+12122078280","4","10065"
"zYaYXpmlo6QdnaPwuxWHhQ","L'Osteria","[{""S"":""1219 Lexington Ave""},{""S"":""New York, NY 10028""}]","l-osteria-new-york","New York","italian","2022-03-03 00:41:10.629631","40.77704","'-73.95721","1","'+16465246294","5","10028"
"Jom-_ISqfmOY-kuOIbp6Lw","El Mas Sabroso","[{""S"":""501W 167th St""},{""S"":""New York, NY 10032""}]","el-mas-sabroso-new-york","New York","mexican","2022-03-03 00:40:22.800870","40.839532","'-73.937564","3","'+16466783838","5","10032"
"l8IORbpTz9EwCmHJ_TRULw","Avere Ristorante","[{""S"":""222 Duffield St""},{""S"":""Brooklyn, NY 11201""}]","avere-ristorante-brooklyn","Brooklyn","italian","2022-03-03 00:41:31.714306","40.6915079","'-73.9849649","26","'+19172815197","4","11201"
"Vbmv3T7hr_owVic5BQXs5w","Din Soup Dumplings","[{""S"":""162 Montague St""},{""S"":""Brooklyn, NY 11201""}]","din-soup-dumplings-brooklyn","Brooklyn","chinese","2022-03-03 00:40:01.530603","40.69425","'-73.99277","4","'+17185503888","5","11201"
"7aH8qPfHxuy9Hub5Q8GKFw","Tibet Kitchen","[{""S"":""74-15 Roosevelt Ave""},{""S"":""Jackson Heights, NY 11372""}]","tibet-kitchen-jackson-heights","Jackson Heights","indian","2022-03-03 00:39:44.625687","40.7471014","'-73.8909012","16","'+19178327400","4.5","11372"
"6E1FMOKa4NvVEIo3ftT7bA","Cortadito Cuban Cuisine","[{""S"":""210 E 3rd St""},{""S"":""New York, NY 10009""}]","cortadito-cuban-cuisine-new-york-16","New York","mexican","2022-03-03 00:40:21.290659","40.722483112365","'-73.982784589542","913","'+12126143080","3","10009"
"c921DfWPCxG5qJ687TU6Xw","Burrito Republic","[{""S"":""59-15 71st Ave""},{""S"":""Ridgewood, NY 11385""}]","burrito-republic-ridgewood","Ridgewood","mexican","2022-03-03 00:40:31.744312","40.7006779324274","'-73.8991589471698","125","'+19293376446","4.5","11385"
"OxQ1lGq3uzl8_fgW67rXdQ","Tikka Indian Grill","[{""S"":""119-30 Metropolitan Ave""},{""S"":""Kew Gardens, NY 11415""}]","tikka-indian-grill-kew-gardens-3","Kew Gardens","indian","2022-03-03 00:39:30.617822","40.7058236","'-73.8311437","259","'+17184801307","4","11415"
"SU14Pu68Esh6_M9NC6KC4Q","Gam Mee Ok Restaurant","[{""S"":""485 Main St""},{""S"":""Fort Lee, NJ 07024""}]","gam-mee-ok-restaurant-fort-lee","Fort Lee","korean","2022-03-03 00:43:54.940599","40.85549","'-73.9773","220","'+12012421333","3","07024"
"gc5VOvoqzM8UQJwV1mhdkA","Taj Kabab King","[{""S"":""568 Grand St""},{""S"":""Brooklyn, NY 11211""}]","taj-kabab-king-brooklyn","Brooklyn","indian","2022-03-03 00:39:30.810838","40.710938","'-73.9491","310","'+17187821722","3.5","11211"
"dfm69NWJMqvLbQBKlaFd7w","Hung Chow Restaurant","[{""S"":""2266 3rd Ave""},{""S"":""New York, NY 10035""}]","hung-chow-restaurant-new-york","New York","chinese","2022-03-03 00:39:52.733649","40.8027","'-73.93688","4","'+12125345266","4","10035"
"WJIU2Cu6i6-9n-ZUE5rEQA","Sabor A Mexico Taqueria","[{""S"":""160 1st Ave""},{""S"":""New York, NY 10009""}]","sabor-a-mexico-taqueria-new-york","New York","mexican","2022-03-03 00:40:21.195949","40.7284353669","'-73.9844540083","105","'+12125334002","3.5","10009"
"2rSmA4IK51QAQj60YGvjnw","New Asian Cuisine","[{""S"":""44-20 48th Ave""},{""S"":""Woodside, NY 11377""}]","new-asian-cuisine-woodside","Woodside","chinese","2022-03-03 00:39:47.596416","40.7393524","'-73.9210213","35","'+17187844989","3.5","11377"
"_hEfuDthNKUPSfIoGwobgw","Halal Cart","[{""S"":""160 Delancey St""},{""S"":""New York, NY 10002""}]","halal-cart-new-york-60","New York","indian","2022-03-03 00:39:44.930890","40.7180959","'-73.9858643","9","","4.5","10002"
"8Yv1jmEmwaB5-rsIVIXAig","LA Traviata Pizzeria","[{""S"":""101 W 68th St""},{""S"":""New York, NY 10023""}]","la-traviata-pizzeria-new-york-2","New York","italian","2022-03-03 00:41:48.466506","40.77505","'-73.98088","186","'+12127211101","3.5","10023"
"ft2OPgLsquG9d7XrBLULng","ALIDORO","[{""S"":""18 E 39th St""},{""S"":""New York, NY 10016""}]","alidoro-new-york-2","New York","italian","2022-03-03 00:40:37.287621","40.75097","'-73.98108","233","'+16466924330","4","10016"
"kQuTJxm0KAX1AsS46vhC_g","Barbuto","[{""S"":""113 Horatio St""},{""S"":""New York, NY 10014""}]","barbuto-new-york-2","New York","italian","2022-03-03 00:40:37.022399","40.73885","'-74.00932","21","'+12129249700","4","10014"
"tuP7STBjszTvKcQLeFMnkw","Nina's Great Burrito Bar","[{""S"":""522 Columbus Ave""},{""S"":""New York, NY 10024""}]","ninas-great-burrito-bar-new-york","New York","mexican","2022-03-03 00:40:04.262934","40.786026","'-73.972724","314","'+12127245151","4","10024"
"g0ofwNfcNf5XLzdOtZYm_A","Matthew's Italian Restaurant","[{""S"":""1131 Bloomfield Ave""},{""S"":""Clifton, NJ 07012""}]","matthews-italian-restaurant-clifton","Clifton","italian","2022-03-03 00:41:10.867000","40.8390353933391","'-74.1616866576499","489","'+19739284300","4.5","07012"
"u4bpvrR8_YL1MQgEThd8mA","Tortoise & Hare","[{""S"":""6115 Broadway""},{""S"":""Bronx, NY 10471""}]","tortoise-and-hare-bronx","Bronx","korean","2022-03-03 00:45:18.714636","40.89415","'-73.89668","68","'+13478437868","4.5","10471"
"RHx6U4QoFgU6PgddbHM0sQ","Geena’s Cucina","[{""S"":""36-21 Review Ave""},{""S"":""Long Island City, NY 11101""}]","geena-s-cucina-long-island-city","Long Island City","italian","2022-03-03 00:41:18.170514","40.733917104946755","'-73.93735297083491","12","'+17183927100","4.5","11101"
"B-lJd1eBLcLk1StNbgAe9w","Sushi Katsuei","[{""S"":""210 7th Ave""},{""S"":""Brooklyn, NY 11215""}]","sushi-katsuei-brooklyn","Brooklyn","japanese","2022-03-03 00:42:33.048708","40.6707147","'-73.9785903","483","'+17187885338","4","11215"
"UXVDyIzmO5kmJnlv-HDXLg","Cafeteria","[{""S"":""119 7th Ave""},{""S"":""New York, NY 10011""}]","cafeteria-new-york","New York","korean","2022-03-03 00:45:18.780380","40.740567590122","'-73.9980747946","3450","'+12124141717","3.5","10011"
"dIyKvfhjtm3NuKrMVVt0TA","Lucciola Italian Restaurant","[{""S"":""621 Amsterdam Ave""},{""S"":""New York, NY 10024""}]","lucciola-italian-restaurant-new-york","New York","italian","2022-03-03 00:41:03.557496","40.790362","'-73.972629","49","'+13475361335","4.5","10024"
"UVQ1GxmhlDVDM2acLexJ7A","Roberto's II Ristorante","[{""S"":""936 River Rd""},{""S"":""Edgewater, NJ 07020""}]","robertos-ii-ristorante-edgewater","Edgewater","italian","2022-03-03 00:40:35.952090","40.826943","'-73.973692","101","'+12012242524","4","07020"
"eyqVOLoOLrqZ98_QhdPXqg","Ramen Danbo","[{""S"":""52 7th Ave""},{""S"":""Brooklyn, NY 11217""}]","ramen-danbo-brooklyn","Brooklyn","japanese","2022-03-03 00:43:05.467845","40.6761199579391","'-73.9745199680328","376","","4.5","11217"
"9HwsZNvviqdJYzFICHlDcQ","Chingri Restaurant","[{""S"":""30-78 Steinway St""},{""S"":""Astoria, NY 11103""}]","chingri-restaurant-astoria","Astoria","indian","2022-03-03 00:39:29.773169","40.76201","'-73.91682","96","'+17169023430","4.5","11103"
"9YXvNE2jpEhA4k6M8WDH7A","Ñaño Ecuadorian Kitchen","[{""S"":""691 10th Ave""},{""S"":""New York, NY 10036""}]","ñaño-ecuadorian-kitchen-new-york","New York","mexican","2022-03-03 00:40:10.397084","40.7631","'-73.99335","588","'+16466494678","4.5","10036"
"AudBWxeAr3zHr1ITrTcVpg","Izakaya Fuku","[{""S"":""71-28 Roosevelt Ave""},{""S"":""Jackson Heights, NY 11372""}]","izakaya-fuku-jackson-heights","Jackson Heights","japanese","2022-03-03 00:41:55.937439","40.74635","'-73.89383","152","'+17182551120","4.5","11372"
"Qd4LleGL1MU7hcBYXcyVSA","Good Chinese Kitchen","[{""S"":""8101 Tonnelle Ave""},{""S"":""North Bergen, NJ 07047""}]","good-chinese-kitchen-north-bergen","North Bergen","chinese","2022-03-03 00:39:53.246982","40.80828","'-74.01806","36","'+12012950806","4","07047"
"'-HNCHViJE_cMgLAHcJUW_A","Nassau Sushi","[{""S"":""59 Nassau St""},{""S"":""New York, NY 10038""}]","nassau-sushi-new-york","New York","japanese","2022-03-03 00:43:26.546204","40.70929","'-74.008856","1","'+15512134519","5","10038"
"x2WubWdziN7qqUZehdp1PA","Pilar Cuban Eatery","[{""S"":""397 Greene Ave""},{""S"":""Brooklyn, NY 11216""}]","pilar-cuban-eatery-brooklyn-3","Brooklyn","mexican","2022-03-03 00:40:23.961620","40.688087","'-73.955108","370","'+17186232822","4","11216"
"08KCenrjRbL7vzfHjdGYyg","Estrellita Poblana IV","[{""S"":""45 Westchester Sq""},{""S"":""Bronx, NY 10461""}]","estrellita-poblana-iv-bronx","Bronx","mexican","2022-03-03 00:40:22.890634","40.84221","'-73.84381","189","'+17182398290","4","10461"
"VvIzNbkl4PDPzutZdxWCJw","Ittadi Garden & Grill","[{""S"":""7307 37th Rd""},{""S"":""Jackson Heights, NY 11372""}]","ittadi-garden-and-grill-jackson-heights","Jackson Heights","indian","2022-03-03 00:39:38.752369","40.7472744","'-73.8922265","65","'+17184295555","3.5","11372"
"GBwix4fH52ge9WRiPXmrbQ","Wah Hing Kitchen","[{""S"":""12519 Rockaway Blvd""},{""S"":""South Ozone Park, NY 11420""}]","wah-hing-kitchen-south-ozone-park","South Ozone Park","chinese","2022-03-03 00:40:03.064629","40.6755799","'-73.8121199","19","'+17187382281","4.5","11420"
"TPGpcrpSm4V8blvXnIgakQ","Xime Deli","[{""S"":""448 E 138th St""},{""S"":""The Bronx, NY 10454""}]","xime-deli-the-bronx","The Bronx","mexican","2022-03-03 00:40:23.553509","40.808248","'-73.921432","3","'+13472704167","5","10454"
"2f0EWTvp3YDtGNKEEXKKhA","Naruto Ramen","[{""S"":""1596 3rd Ave""},{""S"":""New York, NY 10128""}]","naruto-ramen-new-york","New York","korean","2022-03-03 00:44:58.378489","40.781223","'-73.952636","985","'+12122897803","3.5","10128"
"_dVZPKf3pX24gXBnS-kKsg","Toreore","[{""S"":""321 Broad Ave""},{""S"":""Ridgefield, NJ 07657""}]","toreore-ridgefield","Ridgefield","korean","2022-03-03 00:44:35.049859","40.82457","'-74.01068","1","'+12019430455","5","07657"
"8fr5FYU1ip0phERt1mrekg","Bohemian Restaurant","[{""S"":""57 Great Jones St""},{""S"":""New York, NY 10012""}]","bohemian-restaurant-new-york","New York","korean","2022-03-03 00:45:05.284482","40.72639","'-73.99236","801","","4.5","10012"
"VdAVjghEq_Zl-DDte0mjrw","ACRE","[{""S"":""64 Meserole Ave""},{""S"":""Brooklyn, NY 11222""}]","acre-brooklyn","Brooklyn","japanese","2022-03-03 00:41:55.655041","40.72633","'-73.95471","33","'+17189549074","4.5","11222"
"mm8gYHxaLLRyv3CslY40TA","Suzuki Shokudo","[{""S"":""38-01 31st St""},{""S"":""Long Island City, NY 11101""}]","suzuki-shokudo-long-island-city","Long Island City","japanese","2022-03-03 00:41:56.129679","40.75353","'-73.93184","172","'+17184723778","4.5","11101"
"bjzBkF2FFMsdkCk50xseFQ","Etcetera Etcetera","[{""S"":""352 W 44th St""},{""S"":""New York, NY 10036""}]","etcetera-etcetera-new-york-2","New York","italian","2022-03-03 00:41:01.191225","40.75926","'-73.99115","452","'+12123994141","4","10036"
"CKvBgB53Y4qs0A_QskDAag","Sushiya","[{""S"":""226 Franklin Ave""},{""S"":""Nutley, NJ 07110""}]","sushiya-nutley","Nutley","japanese","2022-03-03 00:43:19.564636","40.815342","'-74.161981","57","'+19735420077","4","07110"
"jfOMJ8y3llPbVJosDybLMw","Hope to See You 好久不见","[{""S"":""133-42 39th Ave""},{""S"":""Ste 210""},{""S"":""Flushing, NY 11354""}]","hope-to-see-you-好久不见-flushing","Flushing","chinese","2022-03-03 00:40:00.559781","40.759407","'-73.832674","42","'+17188881669","3.5","11354"
"85y2x_yaBAEGDtwkhqe6ug","Loong Xin Asian cuisine","[{""S"":""670 E 233rd St""},{""S"":""East Bronx, NY 10466""}]","loong-xin-asian-cuisine-east-bronx-2","East Bronx","japanese","2022-03-03 00:43:26.623638","40.8935462028793","'-73.8584990054369","20","'+17187087726","4","10466"
"klVfGJTnunYSSGuTv0XA-Q","The Original Little Italy","[{""S"":""1 E 43rd St""},{""S"":""New York, NY 10175""}]","the-original-little-italy-new-york","New York","italian","2022-03-03 00:41:03.585214","40.754024","'-73.979756","182","'+12126611425","4","10175"
"ovOupYdkZOWUeDMOdt--ng","China North Dumpling","[{""S"":""27 Essex St""},{""S"":""Ste A""},{""S"":""New York, NY 10002""}]","china-north-dumpling-new-york-2","New York","chinese","2022-03-03 00:40:02.044068","40.7158","'-73.9898","338","","4","10002"
"6aVgixwks8EgirE1JtyDAQ","John's of 12th Street","[{""S"":""302 E 12th St""},{""S"":""New York, NY 10003""}]","johns-of-12th-street-new-york-2","New York","italian","2022-03-03 00:41:10.701332","40.730685","'-73.985502","765","'+12124759531","4","10003"
